NN1 1QG,52.232127,-0.896521
NN1 1QH,52.237396,-0.894633
NN1 1QJ,52.237396,-0.894633
NN1 1QS,52.237396,-0.894633
NN1 1QT,52.237396,-0.894633
NN1 1QU,52.237396,-0.894633
NN1 1QW,52.237396,-0.894633
NN1 1QX,52.237396,-0.894633
NN1 1QY,52.237396,-0.894633
NN1 1QZ,52.237396,-0.894633
NN1 1RA,52.236594,-0.899309
NN1 1RB,52.237396,-0.894633
NN1 1RD,52.237396,-0.894633
NN1 1RF,52.237396,-0.894633
NN1 1RG,52.237396,-0.894633
NN1 1RH,52.237396,-0.894633
NN1 1RJ,52.237396,-0.894633
NN1 1RL,52.237396,-0.894633
NN1 1RN,52.237396,-0.894633
NN1 1RP,52.237396,-0.894633
NN1 1RQ,52.237396,-0.894633
NN1 1RR,52.237396,-0.894633
NN1 1RS,52.236953,-0.899477
NN1 1RT,52.236951,-0.898334
NN1 1SA,52.236731,-0.897534
NN1 1SH,52.236071,-0.902939
NN1 1SN,52.237189,-0.904288
NN1 1SP,52.2371,-0.906311
NN1 1SR,52.236645,-0.901885
NN1 1ST,52.236663,-0.902105
NN1 1SW,52.236566,-0.903967
NN1 1SX,52.23667,-0.902925
NN1 1SY,52.23645,-0.90602
NN1 1TA,52.236074,-0.901372
NN1 1TB,52.236202,-0.900637
NN1 1TD,52.2356,-0.902922
NN1 1TH,52.235718,-0.901733
NN1 1TP,52.236578,-0.904303
NN1 1TU,52.237043,-0.893778
NN1 1TY,52.236647,-0.892704
NN1 1UB,52.236833,-0.894031
NN1 1UD,52.235354,-0.892633
NN1 1UE,52.236156,-0.891252
NN1 1UG,52.235483,-0.891986
NN1 1UH,52.235813,-0.891026
NN1 1UJ,52.236147,-0.892145
NN1 1US,52.235825,-0.890088
NN1 1YT,52.237396,-0.894633
NN1 1ZP,52.24527,-0.898245
NN1 2AA,52.23784,-0.893113
NN1 2AB,52.237869,-0.894313
NN1 2AJ,52.237859,-0.89449
NN1 2AN,52.238126,-0.894863
NN1 2AP,52.238566,-0.891923
NN1 2AQ,52.23796,-0.892422
NN1 2AS,52.242332,-0.899431
NN1 2AT,52.241827,-0.899282
NN1 2AW,52.238838,-0.892474
NN1 2AX,52.237865,-0.900567
NN1 2BA,52.238527,-0.891602
NN1 2BB,52.238633,-0.891336
NN1 2BF,52.241793,-0.903399
NN1 2BG,52.239769,-0.891747
NN1 2BH,52.239363,-0.890908
NN1 2BJ,52.23967,-0.890095
NN1 2BN,52.238692,-0.889973
NN1 2BP,52.239347,-0.889868
NN1 2BQ,52.239066,-0.891838
NN1 2BT,52.238834,-0.890745
NN1 2BU,52.24209,-0.903406
NN1 2BW,52.242056,-0.902631
NN1 2BY,52.23878,-0.896473
NN1 2DA,52.237394,-0.895423
NN1 2DD,52.241837,-0.902563
NN1 2DF,52.237979,-0.895482
NN1 2DG,52.237788,-0.893569
NN1 2DL,52.237912,-0.896934
NN1 2DN,52.238461,-0.897008
NN1 2DP,52.23855,-0.895029
NN1 2DW,52.237613,-0.896707
NN1 2EA,52.238751,-0.897308
NN1 2EB,52.238756,-0.894921
NN1 2ED,52.238753,-0.893882
NN1 2EG,52.238801,-0.895872
NN1 2EL,52.238881,-0.894859
NN1 2ET,52.237108,-0.89751
NN1 2EU,52.238304,-0.897554
NN1 2EW,52.239068,-0.89591
NN1 2EX,52.237782,-0.897728
NN1 2EZ,52.237974,-0.897825
NN1 2FH,52.24527,-0.898245
NN1 2FJ,52.24527,-0.898245
NN1 2HA,52.24141,-0.900216
NN1 2HB,52.241099,-0.900282
NN1 2HD,52.241773,-0.900265
NN1 2HG,52.237892,-0.897008
NN1 2HH,52.240518,-0.900004
NN1 2HL,52.238451,-0.897916
NN1 2HN,52.242034,-0.900288
NN1 2HQ,52.241307,-0.899515
NN1 2HS,52.241323,-0.8995
NN1 2HY,52.24083,-0.900376
NN1 2JA,52.241573,-0.901998
NN1 2JB,52.240951,-0.900813
NN1 2JD,52.240609,-0.900806
NN1 2JF,52.24063,-0.901128
NN1 2JG,52.240526,-0.901541
NN1 2JH,52.240476,-0.901996
NN1 2JJ,52.240899,-0.902029
NN1 2JL,52.241393,-0.902925
NN1 2JQ,52.24021,-0.901329
NN1 2JR,52.241952,-0.901139
NN1 2JW,52.240886,-0.903494
NN1 2JY,52.241643,-0.899785
NN1 2JZ,52.24149,-0.90077
NN1 2LA,52.241794,-0.899649
NN1 2LB,52.242029,-0.899805
NN1 2LF,52.241583,-0.904327
NN1 2LG,52.237302,-0.899965
NN1 2LH,52.237302,-0.899965
NN1 2LT,52.238947,-0.898006
NN1 2LU,52.23896,-0.897537
NN1 2LX,52.237302,-0.899965
NN1 2LY,52.241585,-0.898424
NN1 2LZ,52.240363,-0.897855
NN1 2NE,52.241151,-0.898479
NN1 2NQ,52.242183,-0.897926
NN1 2NT,52.242376,-0.903209
NN1 2NW,52.242676,-0.899965
NN1 2NX,52.242834,-0.898658
NN1 2NZ,52.242443,-0.902944
NN1 2PA,52.243526,-0.903166
NN1 2PB,52.243687,-0.904011
NN1 2PD,52.244235,-0.903924
NN1 2PE,52.243939,-0.903038
NN1 2PF,52.244298,-0.902077
NN1 2PG,52.244153,-0.90293
NN1 2PH,52.244771,-0.902945
NN1 2PJ,52.243598,-0.902226
NN1 2PN,52.243224,-0.902851
NN1 2PQ,52.245417,-0.903749
NN1 2PR,52.24527,-0.898245
NN1 2PS,52.242936,-0.900661
NN1 2PT,52.243554,-0.901363
NN1 2PY,52.242553,-0.90193
NN1 2QF,52.237595,-0.898669
NN1 2QL,52.237476,-0.896476
NN1 2QP,52.237698,-0.898066
NN1 2QQ,52.236951,-0.898349
NN1 2QW,52.237467,-0.896725
NN1 2QZ,52.237587,-0.899066
NN1 2RE,52.239906,-0.904441
NN1 2RF,52.240536,-0.904807
NN1 2RG,52.237989,-0.901325
NN1 2RH,52.237837,-0.902412
NN1 2RJ,52.237935,-0.902278
NN1 2RL,52.238412,-0.902413
NN1 2RN,52.237929,-0.902674
NN1 2RQ,52.23844,-0.901856
NN1 2RS,52.238561,-0.902951
NN1 2RT,52.238268,-0.903324
NN1 2RU,52.238553,-0.90402
NN1 2RW,52.238039,-0.903857
NN1 2RX,52.239132,-0.903699
NN1 2RY,52.23965,-0.903964
NN1 2RZ,52.239787,-0.90421
NN1 2SA,52.239227,-0.904004
NN1 2SB,52.239289,-0.904852
NN1 2SD,52.241511,-0.90591
NN1 2SE,52.240311,-0.904754
NN1 2SF,52.240036,-0.903896
NN1 2SG,52.239915,-0.903504
NN1 2SH,52.239129,-0.903113
NN1 2SJ,52.238756,-0.901995
NN1 2SL,52.238966,-0.900979
NN1 2SN,52.239975,-0.901261
NN1 2SP,52.239675,-0.903129
NN1 2SQ,52.239754,-0.902629
NN1 2SR,52.239646,-0.901694
NN1 2SS,52.240055,-0.902109
NN1 2ST,52.239899,-0.904925
NN1 2SU,52.238947,-0.903162
NN1 2TA,52.238719,-0.899608
NN1 2TE,52.242299,-0.899783
NN1 2TN,52.243055,-0.898959
NN1 2TP,52.243525,-0.900163
NN1 2TR,52.243621,-0.899121
NN1 2TU,52.243199,-0.899878
NN1 2TW,52.242965,-0.89984
NN1 2TX,52.24527,-0.898245
NN1 2TY,52.242781,-0.899435
NN1 2WQ,52.245285,-0.898231
NN1 2WS,52.238293,-0.894391
NN1 2ZR,52.24527,-0.898245
NN1 2ZY,52.24527,-0.898245
NN1 3AE,52.242609,-0.895426
NN1 3AH,52.2404,-0.898659
NN1 3AS,52.23905,-0.892702
NN1 3AU,52.241574,-0.892434
NN1 3AX,52.24266,-0.891558
NN1 3BA,52.243885,-0.892817
NN1 3BE,52.24345,-0.892139
NN1 3BG,52.243151,-0.891853
NN1 3BH,52.242462,-0.892207
NN1 3BJ,52.242015,-0.892526
NN1 3BL,52.242488,-0.894052
NN1 3BN,52.24387,-0.893798
NN1 3BP,52.24278,-0.893532
NN1 3BQ,52.243251,-0.892979
NN1 3BU,52.242872,-0.890191
NN1 3BW,52.24263,-0.892862
NN1 3BY,52.244834,-0.896177
NN1 3DA,52.24471,-0.897995
NN1 3DE,52.239966,-0.889736
NN1 3DJ,52.242588,-0.894181
NN1 3DL,52.241609,-0.887864
NN1 3DN,52.241596,-0.893884
NN1 3DP,52.245849,-0.892211
NN1 3DS,52.242231,-0.897266
NN1 3DX,52.242943,-0.895535
NN1 3DY,52.242904,-0.895287
NN1 3DZ,52.244295,-0.894051
NN1 3EA,52.24499,-0.893404
NN1 3EB,52.241314,-0.895649
NN1 3EE,52.244514,-0.890516
NN1 3EL,52.241767,-0.894802
NN1 3EN,52.243011,-0.894244
NN1 3EP,52.244561,-0.892624
NN1 3ER,52.245927,-0.891623
NN1 3ES,52.24578,-0.891275
NN1 3ET,52.244694,-0.891537
NN1 3EU,52.244507,-0.891717
NN1 3EW,52.243388,-0.894103
NN1 3EX,52.24551,-0.891282
NN1 3EY,52.245094,-0.890999
NN1 3EZ,52.244288,-0.892587
NN1 3FB,52.245272,-0.892767
NN1 3HB,52.244157,-0.896559
NN1 3HD,52.24406,-0.895814
NN1 3HE,52.24418,-0.895182
NN1 3HH,52.24317,-0.896145
NN1 3HQ,52.240803,-0.89364
NN1 3HS,52.243698,-0.895589
NN1 3HW,52.242863,-0.895933
NN1 3HX,52.243554,-0.897511
NN1 3JA,52.244324,-0.884706
NN1 3JD,52.243991,-0.885549
NN1 3JE,52.243899,-0.887323
NN1 3JF,52.243507,-0.888564
NN1 3JG,52.243595,-0.889382
NN1 3JH,52.242983,-0.889294
NN1 3JL,52.242781,-0.889812
NN1 3JQ,52.244109,-0.889867
NN1 3JS,52.241743,-0.890292
NN1 3JT,52.241319,-0.888267
NN1 3JU,52.240976,-0.889389
NN1 3JW,52.241639,-0.890749
NN1 3JX,52.241028,-0.888874
NN1 3JY,52.241502,-0.888643
NN1 3LB,52.241716,-0.88877
NN1 3LD,52.241933,-0.887636
NN1 3LE,52.242234,-0.888068
NN1 3LF,52.24202,-0.888264
NN1 3LG,52.242576,-0.88617
NN1 3LH,52.242824,-0.885813
NN1 3LJ,52.243413,-0.886237
NN1 3LL,52.2427,-0.887925
NN1 3LN,52.242503,-0.888003
NN1 3LP,52.243454,-0.885811
NN1 3LQ,52.243217,-0.886432
NN1 3LR,52.243633,-0.88484
NN1 3LS,52.24376,-0.886844
NN1 3LT,52.24376,-0.886844
NN1 3LW,52.243132,-0.887929
NN1 3LZ,52.242135,-0.894749
NN1 3NA,52.239588,-0.89348
NN1 3NB,52.239603,-0.893465
NN1 3ND,52.239588,-0.89348
NN1 3NE,52.240765,-0.897214
NN1 3NL,52.241051,-0.898013
NN1 3NR,52.240898,-0.895483
NN1 3PU,52.246629,-0.885029
NN1 3PX,52.246586,-0.885279
NN1 3PZ,52.246373,-0.887789
NN1 3QA,52.245461,-0.888925
NN1 3QB,52.245305,-0.888621
NN1 3QD,52.24424,-0.889146
NN1 3QE,52.245675,-0.887792
NN1 3QF,52.245973,-0.886979
NN1 3QG,52.245341,-0.886672
NN1 3QJ,52.244333,-0.887518
NN1 3QL,52.244161,-0.887419
NN1 3QN,52.244396,-0.885641
NN1 3QP,52.244724,-0.88638
NN1 3QQ,52.24479,-0.887638
NN1 3QR,52.245137,-0.88511
NN1 3QS,52.246006,-0.886041
NN1 3QT,52.246,-0.885045
NN1 3QU,52.245871,-0.884711
NN1 3QW,52.245088,-0.883735
NN1 3QX,52.245229,-0.883453
NN1 3RE,52.244547,-0.898834
NN1 3RF,52.243543,-0.898185
NN1 3RJ,52.244725,-0.897029
NN1 3RL,52.245691,-0.897151
NN1 3RN,52.244677,-0.895448
NN1 3RP,52.24504,-0.894809
NN1 3RQ,52.243509,-0.897512
NN1 3RR,52.245178,-0.895215
NN1 3RS,52.245618,-0.896083
NN1 4AA,52.239896,-0.888303
NN1 4AE,52.240277,-0.888395
NN1 4AF,52.240574,-0.887715
NN1 4AH,52.240745,-0.886494
NN1 4AJ,52.241059,-0.886486
NN1 4AP,52.241885,-0.886275
NN1 4AQ,52.240973,-0.887763
NN1 4AT,52.241954,-0.878453
NN1 4AU,52.242551,-0.885439
NN1 4AW,52.241938,-0.886201
NN1 4AZ,52.243411,-0.88448
NN1 4BB,52.242932,-0.88417
NN1 4BD,52.243318,-0.8829
NN1 4BE,52.244152,-0.883568
NN1 4BF,52.251095,-0.872465
NN1 4BG,52.243045,-0.883449
NN1 4BH,52.244572,-0.883323
NN1 4BJ,52.244992,-0.883107
NN1 4BL,52.245744,-0.882693
NN1 4BN,52.246289,-0.882342
NN1 4BP,52.245909,-0.88304
NN1 4BS,52.244779,-0.883684
NN1 4BU,52.243531,-0.883539
NN1 4BW,52.243584,-0.882469
NN1 4BX,52.242746,-0.881318
NN1 4BY,52.24392,-0.883149
NN1 4BZ,52.244052,-0.881593
NN1 4DB,52.243291,-0.879415
NN1 4DG,52.24288,-0.882194
NN1 4DH,52.241756,-0.884126
NN1 4DJ,52.241459,-0.884983
NN1 4DL,52.2413,-0.883654
NN1 4DN,52.240343,-0.886183
NN1 4DP,52.24072,-0.884767
NN1 4DQ,52.242316,-0.884302
NN1 4DR,52.241004,-0.883471
NN1 4DT,52.241301,-0.880974
NN1 4DU,52.241425,-0.879843
NN1 4DW,52.24131,-0.879685
NN1 4DX,52.241682,-0.880071
NN1 4DZ,52.241513,-0.879284
NN1 4EA,52.241799,-0.87913
NN1 4EB,52.241613,-0.878505
NN1 4ED,52.241933,-0.878087
NN1 4EE,52.241706,-0.877859
NN1 4EF,52.242093,-0.877292
NN1 4EH,52.242222,-0.876366
NN1 4EJ,52.242052,-0.875492
NN1 4EN,52.24249,-0.875525
NN1 4EP,52.243059,-0.873006
NN1 4EQ,52.241813,-0.877124
NN1 4ER,52.243768,-0.872563
NN1 4ES,52.243521,-0.872086
NN1 4ET,52.244459,-0.871755
NN1 4EU,52.244837,-0.871481
NN1 4EW,52.243025,-0.873798
NN1 4EX,52.244972,-0.870614
NN1 4EY,52.246495,-0.870019
NN1 4EZ,52.248097,-0.869202
NN1 4HG,52.242635,-0.879168
NN1 4HJ,52.244013,-0.879368
NN1 4HL,52.245621,-0.878316
NN1 4HN,52.245564,-0.879856
NN1 4HP,52.244981,-0.880925
NN1 4HQ,52.244116,-0.87979
NN1 4HR,52.24412,-0.880566
NN1 4HS,52.243931,-0.880175
NN1 4HU,52.242448,-0.879568
NN1 4HW,52.245389,-0.878498
NN1 4HX,52.24254,-0.880459
NN1 4HZ,52.243651,-0.881954
NN1 4JA,52.243959,-0.882181
NN1 4JB,52.243881,-0.88189
NN1 4JD,52.244442,-0.881964
NN1 4JE,52.244188,-0.881985
NN1 4JG,52.24463,-0.881256
NN1 4JH,52.245825,-0.881783
NN1 4JJ,52.24599,-0.879303
NN1 4JL,52.245926,-0.878235
NN1 4JN,52.24681,-0.877539
NN1 4JP,52.246506,-0.879656
NN1 4JQ,52.245399,-0.882394
NN1 4JR,52.24695,-0.878078
NN1 4JS,52.246317,-0.879573
NN1 4JT,52.24584,-0.880464
NN1 4JU,52.246149,-0.882082
NN1 4JW,52.245835,-0.877125
NN1 4JX,52.247351,-0.876735
NN1 4LA,52.249828,-0.8801
NN1 4LB,52.248429,-0.880824
NN1 4LD,52.242171,-0.876939
NN1 4LE,52.24758,-0.881329
NN1 4LF,52.245427,-0.875875
NN1 4LG,52.247695,-0.882673
NN1 4LH,52.243521,-0.878018
NN1 4LJ,52.244088,-0.878765
NN1 4LL,52.245071,-0.878169
NN1 4LN,52.244204,-0.877693
NN1 4LP,52.242993,-0.876142
NN1 4LQ,52.242708,-0.878243
NN1 4LR,52.244085,-0.876539
NN1 4LS,52.24439,-0.875535
NN1 4LT,52.244714,-0.874575
NN1 4LU,52.243462,-0.87531
NN1 4LW,52.242896,-0.877213
NN1 4LX,52.244386,-0.875155
NN1 4LY,52.243486,-0.874958
NN1 4LZ,52.244012,-0.874534
NN1 4NA,52.243431,-0.873934
NN1 4NB,52.244644,-0.873903
NN1 4ND,52.245461,-0.876592
NN1 4NE,52.244532,-0.873452
NN1 4NF,52.245516,-0.873866
NN1 4NG,52.245321,-0.875058
NN1 4NH,52.245892,-0.873666
NN1 4NJ,52.246293,-0.872426
NN1 4NL,52.246104,-0.872372
NN1 4NN,52.245022,-0.872971
NN1 4NP,52.24478,-0.876829
NN1 4NQ,52.245562,-0.874905
NN1 4NS,52.248558,-0.873203
NN1 4NU,52.245949,-0.876799
NN1 4NW,52.244744,-0.873066
NN1 4NY,52.246843,-0.881054
NN1 4NZ,52.246436,-0.876363
NN1 4PA,52.247183,-0.879024
NN1 4PB,52.247841,-0.877264
NN1 4PD,52.247969,-0.876573
NN1 4PE,52.246914,-0.87556
NN1 4PF,52.247019,-0.875249
NN1 4PG,52.247034,-0.874619
NN1 4PH,52.247286,-0.873719
NN1 4PJ,52.247292,-0.873411
NN1 4PL,52.247656,-0.872889
NN1 4PN,52.245883,-0.874926
NN1 4PP,52.245681,-0.875473
NN1 4PQ,52.247121,-0.874353
NN1 4PR,52.249384,-0.870297
NN1 4PT,52.24916,-0.869482
NN1 4PU,52.249679,-0.870465
NN1 4PW,52.247631,-0.872495
NN1 4PX,52.249376,-0.872333
NN1 4QA,52.248787,-0.87374
NN1 4QB,52.248835,-0.87491
NN1 4QD,52.2484,-0.875507
NN1 4QL,52.247922,-0.88006
NN1 4QN,52.249379,-0.879232
NN1 4QP,52.24917,-0.878974
NN1 4QR,52.247882,-0.879695
NN1 4QS,52.248374,-0.878452
NN1 4QT,52.248156,-0.878209
NN1 4QU,52.249397,-0.877284
NN1 4QW,52.24985,-0.878591
NN1 4QX,52.24891,-0.877164
NN1 4QY,52.249405,-0.875321
NN1 4QZ,52.249392,-0.873915
NN1 4RA,52.249713,-0.872793
NN1 4RB,52.250091,-0.870909
NN1 4RD,52.249916,-0.874209
NN1 4RE,52.249786,-0.875677
NN1 4RF,52.249977,-0.875965
NN1 4RG,52.250599,-0.873269
NN1 4RH,52.250786,-0.871228
NN1 4RJ,52.250364,-0.873084
NN1 4RL,52.250663,-0.874615
NN1 4RN,52.251033,-0.873507
NN1 4RQ,52.251022,-0.871398
NN1 4RR,52.245142,-0.872367
NN1 4RS,52.245221,-0.872116
NN1 4RW,52.251709,-0.871761
NN1 4RX,52.252121,-0.876321
NN1 4RY,52.250966,-0.877786
NN1 4RZ,52.250744,-0.87807
NN1 4SA,52.251608,-0.87632
NN1 4SB,52.250449,-0.876393
NN1 4SD,52.250017,-0.878191
NN1 4SF,52.251559,-0.873962
NN1 4SG,52.252447,-0.871933
NN1 4SH,52.252636,-0.875693
NN1 4SJ,52.253252,-0.87433
NN1 4SL,52.253599,-0.872929
NN1 4SN,52.253886,-0.872849
NN1 4SP,52.254762,-0.872387
NN1 4SQ,52.252134,-0.872029
NN1 4SR,52.254259,-0.871491
NN1 4SS,52.252916,-0.872038
NN1 4ST,52.252576,-0.874142
NN1 4SU,52.252651,-0.873525
NN1 4SW,52.255319,-0.872314
NN1 4SX,52.252403,-0.873897
NN1 4SY,52.249696,-0.871886
NN1 4TG,52.242016,-0.874541
NN1 4TH,52.247112,-0.870574
NN1 4TJ,52.247367,-0.871198
NN1 4TL,52.24642,-0.870665
NN1 4TQ,52.246286,-0.871035
NN1 4WL,52.24527,-0.898245
NN1 4XS,52.24527,-0.898245
NN1 4YS,52.24527,-0.898245
NN1 4YW,52.24527,-0.898245
NN1 5AA,52.237615,-0.888609
NN1 5AE,52.23635,-0.879092
NN1 5AJ,52.238261,-0.883423
NN1 5AL,52.237903,-0.887664
NN1 5AN,52.237879,-0.886727
NN1 5AQ,52.23792,-0.888191
NN1 5AR,52.236076,-0.877649
NN1 5AT,52.238058,-0.884087
NN1 5AU,52.237737,-0.88118
NN1 5AW,52.237979,-0.885275
NN1 5BA,52.238217,-0.88067
NN1 5BB,52.234744,-0.886029
NN1 5BD,52.236068,-0.883829
NN1 5BE,52.237487,-0.882695
NN1 5BF,52.235455,-0.879524
NN1 5BG,52.237076,-0.88171
NN1 5BH,52.237785,-0.881531
NN1 5BJ,52.23752,-0.877334
NN1 5BL,52.237744,-0.881927
NN1 5BP,52.237598,-0.885489
NN1 5BS,52.241426,-0.879931
NN1 5BT,52.236378,-0.877334
NN1 5BU,52.234398,-0.879244
NN1 5BW,52.236239,-0.880003
NN1 5BX,52.237404,-0.880237
NN1 5BY,52.237839,-0.879596
NN1 5BZ,52.23711,-0.879615
NN1 5DA,52.238279,-0.8796
NN1 5DB,52.238341,-0.8785
NN1 5DD,52.236003,-0.878515
NN1 5DE,52.238663,-0.876442
NN1 5DF,52.238298,-0.876231
NN1 5DG,52.238142,-0.873701
NN1 5DL,52.237248,-0.880197
NN1 5DQ,52.238248,-0.882032
NN1 5DR,52.236143,-0.874323
NN1 5DT,52.237765,-0.880418
NN1 5DY,52.239555,-0.887403
NN1 5EA,52.240022,-0.885488
NN1 5EB,52.240419,-0.885302
NN1 5ED,52.239471,-0.884871
NN1 5EE,52.239181,-0.883648
NN1 5EF,52.239441,-0.887787
NN1 5EG,52.238406,-0.885689
NN1 5EH,52.240409,-0.884218
NN1 5EJ,52.239799,-0.884424
NN1 5EL,52.238644,-0.88394
NN1 5EN,52.239111,-0.882903
NN1 5EP,52.239572,-0.883243
NN1 5EQ,52.238455,-0.884867
NN1 5ER,52.239589,-0.882511
NN1 5ES,52.24002,-0.883027
NN1 5ET,52.240581,-0.883452
NN1 5EU,52.24013,-0.882307
NN1 5EW,52.239928,-0.883732
NN1 5EX,52.238961,-0.881384
NN1 5EY,52.239393,-0.880436
NN1 5EZ,52.239338,-0.88155
NN1 5FA,52.239336,-0.881419
NN1 5FS,52.232352,-0.875913
NN1 5FY,52.23117,-0.878915
NN1 5HA,52.240165,-0.88131
NN1 5HB,52.238964,-0.880725
NN1 5HD,52.239744,-0.878582
NN1 5HE,52.238846,-0.879673
NN1 5HL,52.234686,-0.883703
NN1 5HN,52.234992,-0.87813
NN1 5HP,52.239335,-0.878153
NN1 5HQ,52.235138,-0.87861
NN1 5HR,52.239588,-0.876404
NN1 5HS,52.240178,-0.877004
NN1 5HU,52.239353,-0.872499
NN1 5HX,52.240791,-0.883798
NN1 5JA,52.242766,-0.870172
NN1 5JB,52.242923,-0.870607
NN1 5JD,52.239583,-0.887285
NN1 5JE,52.240869,-0.869239
NN1 5JF,52.240751,-0.870077
NN1 5JH,52.242681,-0.871009
NN1 5JJ,52.242741,-0.871403
NN1 5JL,52.242583,-0.871802
NN1 5JN,52.241256,-0.871177
NN1 5JP,52.24144,-0.871641
NN1 5JQ,52.240817,-0.870441
NN1 5JR,52.240302,-0.871099
NN1 5JS,52.240649,-0.872657
NN1 5JU,52.241819,-0.872759
NN1 5JW,52.240425,-0.870773
NN1 5JX,52.241369,-0.875538
NN1 5JY,52.240525,-0.875589
NN1 5JZ,52.241188,-0.876305
NN1 5LF,52.241658,-0.871284
NN1 5LJ,52.244685,-0.869654
NN1 5LL,52.243858,-0.869998
NN1 5LN,52.244382,-0.867158
NN1 5LP,52.243307,-0.868518
NN1 5LR,52.242,-0.869093
NN1 5LS,52.241364,-0.867498
NN1 5LT,52.241216,-0.867941
NN1 5LU,52.242599,-0.865958
NN1 5LW,52.246157,-0.866644
NN1 5LX,52.242305,-0.865292
NN1 5LY,52.242766,-0.866422
NN1 5LZ,52.243301,-0.867917
NN1 5NA,52.243388,-0.866656
NN1 5NB,52.243596,-0.865801
NN1 5ND,52.243771,-0.865357
NN1 5NE,52.243759,-0.869707
NN1 5NG,52.233822,-0.885892
NN1 5NH,52.233039,-0.88925
NN1 5NJ,52.233959,-0.884775
NN1 5NL,52.232653,-0.888337
NN1 5NN,52.233039,-0.88925
NN1 5NQ,52.234146,-0.88559
NN1 5NS,52.23377,-0.883169
NN1 5NT,52.234187,-0.882324
NN1 5NX,52.233263,-0.880898
NN1 5PA,52.231301,-0.887038
NN1 5PH,52.231606,-0.890179
NN1 5PT,52.236331,-0.888802
NN1 5PU,52.237141,-0.888532
NN1 5QG,52.238886,-0.888679
NN1 5QH,52.23949,-0.888796
NN1 5QJ,52.238607,-0.888013
NN1 5QL,52.238041,-0.887748
NN1 5QP,52.238711,-0.887263
NN1 5QR,52.239138,-0.88671
NN1 5QS,52.238349,-0.886335
NN1 5QT,52.238678,-0.885653
NN1 5QY,52.239233,-0.886356
NN1 5QZ,52.239136,-0.885568
NN1 5RA,52.239575,-0.885748
NN1 5RL,52.24527,-0.898245
NN1 5RN,52.23713,-0.857223
NN1 5RR,52.239437,-0.870945
NN1 5RS,52.23971,-0.868433
NN1 5RT,52.239216,-0.867553
NN1 5RU,52.239264,-0.869133
NN1 5RW,52.236795,-0.862606
NN1 5RX,52.239533,-0.864996
